233.1116541	0.849126
230.441973	1.12665
204.4235278	0.277973
141.4190972	1.14651
227.4790981	1.14935
206.9928574	3.4009
223.4675508	2.98332
210.8139682	3.63041
216.8637755	1.03612
57.67647297	1.04926
191.0642579	1.06841
