1.19526556	0.131066	0.387065
1.05042992	0.211972	0.442953
0.909851232	0.211573	0.278803
0.898996809	0.190527	0.482615
0.967699063	0.249195	0.315955
0.896301414	0.252214	0.520599
0.986194847	0.266056	0.554581
0.986402225	0.118721	0.270173
0.908473983	0.180283	0.388665
0.961846597	0.349702	0.330249
0.976146165	0.229514	0.478506

