15.95034709	5		13.78711804	21
16.14995001	6		21.08351205	21
15.75826168	6		19.28008671	20
16.0338174	6		21.52860064	21
12.89642242	6		21.19886698	21
16.29381965	6		21.03814775	21
15.04902325	6		20.68586155	21
16.21501538	6		20.9300511	21
15.93634896	6		21.02803799	21
15.67245835	6		20.79006983	21
